,btc_usd,btc_aud,btc_eur
450,-2.3108913690830377,-1.8453342214961594,-1.8899627633272758
451,-12.576318933917719,-12.840328570908241,-12.319398673600517
452,1.2691467786698922,1.2637958834238816,1.4619302737992257
453,3.710660388980614,3.6611732459587074,3.764585570072086
454,-4.7827649890386965,-4.682473501776258,-4.668072026090158
455,14.539151458335255,14.647994257311439,14.437349095964237
456,1.5344617477403517,1.5855883491949498,1.5273304461425141
457,10.549380780454158,10.212126880520373,10.396120497771335
458,5.31709338636756,5.30787691988553,5.310605582344579
459,-2.413356469704013,-2.0100175376192055,-2.422018597028
460,2.5600685475146747,2.3750416000766563,2.5493309070279793
461,0.8798207409199676,0.9948434771195025,0.8652941267246206
462,2.5304027638467232,2.548910645460637,2.566025721711412
463,13.340308417275082,13.561644770221392,13.558675454403783
464,-9.42143237028722,-9.371740583836072,-9.557657202343762
465,-0.3537355551525252,0.016461040831927676,-0.3538749341805669
466,0.2913207253677683,0.4607991655502701,0.5054972937159619
467,-1.665834135015757,-1.8939243645054376,-1.669111712169979
468,1.2704497225786326,1.3343548892298713,1.391119822688779
469,1.8091648466834158,1.6284639291716303,1.6667933247481415
470,4.229388068401022,4.313285188840382,4.179997524770442
471,3.2428329856520577,3.1860949938654812,3.161145661579212
472,-3.7601796297822148,-3.7590342697913,-3.7392602700474527
473,-4.065299191823215,-4.217096129494166,-4.20766818395532
474,0.08313070229633013,0.13154000479335082,-0.07574896795631503
475,-1.4557859654487402,-1.3984980767127126,-1.5161855682945315
476,2.556615853023686,2.1873749542282894,2.576149325923325
477,5.981411352966461,5.815160332398591,6.01040424218445
478,5.494462782982737,5.391726763373299,5.4010933459776425
479,-4.195292625510774,-3.922818387616644,-4.098161565561895
480,-1.0515790117169672,-1.207611361222007,-0.9269118218599033
481,-7.1428135695805395,-6.668056654269094,-7.269649291276437
482,0.5193132718159177,0.47659351584479737,0.5047955685167835
483,3.1309313652927813,3.018622585817866,3.1995190230336448
484,4.688396051182281,4.853307563073031,4.5423253958233545
485,3.8252761353942333,3.6124032448933576,3.7238406043543364
486,-0.2258193659963581,-0.21117780437270994,-0.22453689360190765
487,2.5016930224883254,3.033426770260121,2.7408882681156683
488,-1.9680203153911862,-1.7183527498928015,-1.9178326903456764
489,5.03531920511341,4.968652746729276,5.172210958524374
490,-5.918085811747005,-5.504214896907797,-5.82062237333048
491,-5.891336612763553,-6.073502944482243,-6.130766778518591
492,0.0206596630414424,0.11432024379064387,0.20078305458628165
493,3.382422892327668,2.414002379280646,2.731660116018247
494,0.41170900989163783,0.06516249900596449,0.4503828330161923
495,-1.5447835741088056,-1.1246486658710637,-1.5271191742249357
496,1.5447835741088056,1.7597606053386698,1.7272242300459766
497,2.1381587093255803,2.2278424357318727,2.098689090105836
498,5.488892656720054,5.74988829148424,5.624703729103203
499,0.061272632598047494,-0.2584396719284996,0.07445184830066864
500,-3.457556356312125,-3.1713184303353046,-3.579956090716223
501,-5.487010406523041,-5.753400453399081,-5.644511602171406
502,-13.150988123186835,-13.587789873234215,-13.287305479329007
503,-14.660212712973589,-14.646423860664072,-14.676066236383122
504,1.3200492220785236,0.9623042951279785,1.1207336883726384
